in:WWR,in:g,in:Uwin,in:Uwal,in:IntShd,in:ExtShd,in:DaylightCtrl,out:TEDI,out:HDI,out:CDI,out:DF%,out:SGI,img
0.6,0.2,1.6,0.9,None,None,Off,8.294712,1.406753,11.77841,23.138958,19.346773,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.2,1.2,0.9,None,None,Off,8.298365,1.084765,12.335257,23.304384,18.154155,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.4,0.8,0.15,IntBlind,ExtStr,On,8.302761,0.32477,13.642366,18.610422,28.633884,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.2,1.6,1.6,None,None,Off,8.306481,1.632117,11.413162,16.397849,12.898231,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.2_Uwin1.6_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.4,0.8,0.26,IntBlind,ExtStr,On,8.311061,0.394777,13.536846,18.734491,28.633884,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.4,1.6,0.15,None,ExtStr,Off,8.317332,0.972273,12.560051,18.465674,33.362181,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.6_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,1.6,0.9,IntBlind,ExtStr,Off,8.331495,1.619248,11.477942,23.097601,26.551414,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.3,1.2,0.26,None,None,Off,8.341244,0.480874,13.441232,16.418528,24.060081,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.2_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.4,1.6,0.26,None,ExtStr,Off,8.343622,1.040183,12.48888,18.6311,33.362181,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.6_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.3,0.8,0.15,IntBlind,None,Off,8.344296,0.166937,13.983284,16.27378,21.878578,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.8,0.4,1.6,0.9,IntBlind,ExtStr,On,8.351325,1.571726,11.593115,23.34574,39.650336,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.4_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.3,1.2,0.15,IntBlind,None,On,8.351797,0.639581,13.187889,23.283706,32.816895,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.4,0.8,0.9,IntBlind,ExtStr,On,8.353131,0.710153,13.069492,18.382961,28.633884,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.3,1.6,0.9,None,ExtStr,Off,8.353415,1.61592,11.521115,23.035567,29.742708,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.4,1.2,1.6,IntBlind,ExtStr,On,8.354058,1.330376,12.010497,18.424318,28.633884,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.2,0.8,0.9,IntBlind,None,Off,8.357474,0.743002,13.020747,23.34574,16.508137,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.4,1.2,0.15,IntBlind,None,On,8.364776,0.346422,13.711385,16.253102,33.304867,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.4,1.6,0.9,IntBlind,None,On,8.367223,1.127796,12.379421,16.418528,34.833996,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.95,0.3,0.8,0.15,IntBlind,ExtStr,On,8.376535,0.651837,13.209234,24.917287,30.646809,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.2,0.8,0.9,None,None,Off,8.376541,0.748775,13.043478,23.325062,18.154155,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin0.8_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.95,0.3,0.8,0.26,IntBlind,ExtStr,On,8.379213,0.662739,13.195171,24.937965,30.646809,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.3,0.8,0.9,IntBlind,ExtStr,On,8.380709,0.703008,13.12887,24.855252,30.646809,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin0.8_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.3,0.8,1.6,IntBlind,ExtStr,On,8.386747,0.740798,13.074572,24.834574,30.646809,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.4,0.3,0.8,0.26,IntBlind,None,Off,8.391172,0.248085,13.92468,16.315136,21.878578,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.3,1.2,0.26,IntBlind,None,On,8.402905,0.707184,13.159684,23.304384,32.816895,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.3,1.6,1.6,IntBlind,ExtStr,Off,8.404408,1.73616,11.402705,23.11828,26.551414,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.3,0.8,0.15,None,None,Off,8.414506,0.166617,14.103889,16.521919,24.060081,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin0.8_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.4,1.2,0.26,IntBlind,None,On,8.417824,0.434406,13.651645,16.356493,33.304867,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.3,1.6,0.9,IntBlind,None,Off,8.418452,1.178979,12.379498,16.377171,23.338129,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.8,0.4,1.6,1.6,IntBlind,ExtStr,On,8.419927,1.695725,11.498384,23.242349,39.650336,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.4_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.4,1.6,0.9,IntBlind,ExtStr,Off,8.425127,1.369056,12.065882,18.27957,29.795492,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.6_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,1.6,1.6,None,ExtStr,Off,8.427892,1.739352,11.437404,23.46981,29.742708,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,1.2,0.15,None,None,On,8.428907,0.907996,12.860758,27.626137,48.119425,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.95,0.4,1.2,0.26,None,ExtStr,On,8.432642,1.119525,12.505431,24.834574,52.244217,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.4_Uwin1.2_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.4,1.2,0.15,None,ExtStr,On,8.432679,1.11242,12.517643,24.689826,52.244217,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.4_Uwin1.2_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.4,1.2,0.9,None,ExtStr,On,8.437348,1.158991,12.44599,24.855252,52.244217,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.4_Uwin1.2_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.6,0.4,1.6,0.9,None,None,On,8.439907,1.294464,12.218707,23.511166,57.135651,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.6_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.4,0.8,1.6,IntBlind,ExtStr,On,8.441506,0.981858,12.755998,18.589744,28.633884,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOn_GH.png
0.95,0.4,1.2,1.6,None,ExtStr,On,8.44478,1.193132,12.400318,24.689826,52.244217,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.4_Uwin1.2_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOn_GH.png
0.8,0.3,1.2,0.26,None,None,On,8.449395,0.937531,12.845287,27.543424,48.119425,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.3,0.8,0.26,None,None,Off,8.458177,0.248412,14.038698,16.356493,24.060081,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin0.8_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.3,1.2,1.6,IntBlind,None,On,8.472535,1.356298,12.168765,16.27378,21.878578,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.3,1.6,0.9,None,None,Off,8.486491,1.186129,12.48362,16.377171,25.511,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.6_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.3,0.8,1.6,IntBlind,None,On,8.488417,1.118299,12.602901,16.377171,21.878578,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.4,1.2,1.6,None,None,On,8.494247,1.307852,12.288734,16.521919,36.591528,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.2_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.4,1.6,0.9,None,ExtStr,Off,8.499968,1.37163,12.189459,18.300248,33.362181,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.6_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,1.6,0.15,IntBlind,None,On,8.512099,1.334494,12.273705,27.460711,46.675542,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.3,1.2,0.15,IntBlind,ExtStr,Off,8.516882,0.960531,12.92136,23.221671,25.05878,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.2,1.6,0.15,IntBlind,None,Off,8.517624,1.382006,12.201905,27.605459,23.604782,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.4,0.8,1.6,None,None,On,8.519283,1.061242,12.753251,16.170389,36.591528,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin0.8_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.3,1.6,1.6,IntBlind,None,On,8.520191,1.6277,11.78616,23.531844,35.006155,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.4,0.8,0.15,IntBlind,None,On,8.524676,0.138985,14.339533,16.253102,33.304867,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.3,0.8,0.15,IntBlind,None,On,8.526863,0.306845,14.056231,23.221671,32.816895,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal0.15_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.3,1.2,0.26,IntBlind,ExtStr,Off,8.529759,0.996012,12.882707,23.325062,25.05878,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.4,0.4,1.6,0.15,IntBlind,None,Off,8.532077,0.556263,13.638641,16.397849,34.833996,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.8,0.2,1.6,0.15,None,None,Off,8.537147,1.397751,12.208366,27.584781,25.796067,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.6_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.8,0.3,1.6,0.26,IntBlind,None,On,8.542529,1.367211,12.269793,27.667494,46.675542,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.2,1.6,0.26,IntBlind,None,Off,8.546581,1.409631,12.204185,27.605459,23.604782,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.95,0.3,1.6,0.15,None,None,On,8.549775,1.612557,11.862644,30.004136,60.588625,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.6_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.3,1.2,0.15,None,ExtStr,Off,8.557299,0.967591,12.978401,23.138958,28.067722,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal0.15_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.2,1.2,1.6,IntBlind,None,Off,8.559293,1.334675,12.354096,23.387097,16.508137,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.4,0.8,0.26,IntBlind,None,On,8.559443,0.220659,14.25932,16.253102,33.304867,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.2,1.2,0.15,IntBlind,None,Off,8.560893,0.965051,12.988889,27.48139,22.011164,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.3,0.8,0.26,IntBlind,None,On,8.561866,0.370629,14.007016,23.242349,32.816895,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin0.8_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.95,0.3,1.6,0.26,None,None,On,8.563026,1.625685,11.862853,29.776675,60.588625,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.6_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.3,1.2,0.9,None,None,On,8.56475,1.084192,12.791755,27.667494,48.119425,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.3,1.2,0.26,None,ExtStr,Off,8.566219,1.000807,12.936856,23.097601,28.067722,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal0.26_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.2,1.6,0.26,None,None,Off,8.569129,1.429157,12.209353,27.564103,25.796067,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.6_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.2,1.2,1.6,None,None,Off,8.571843,1.34561,12.356859,23.428453,18.154155,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.2_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.8,0.2,1.2,0.15,None,None,Off,8.57624,0.974045,12.999754,27.543424,24.205887,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.2_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.4,1.6,1.6,IntBlind,ExtStr,Off,8.585481,1.643058,11.871542,18.465674,29.795492,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.2,1.6,1.6,IntBlind,None,Off,8.590579,1.670031,11.834138,23.387097,17.703333,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal1.6_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.8,0.3,1.2,0.9,IntBlind,ExtStr,Off,8.590636,1.150428,12.722756,23.11828,25.05878,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.2,1.6,1.6,None,None,Off,8.592963,1.671776,11.83523,23.387097,19.346773,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin1.6_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.8,0.2,1.2,0.26,IntBlind,None,Off,8.593137,1.000229,12.983872,27.564103,22.011164,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.2,0.8,1.6,IntBlind,None,Off,8.596426,1.001334,12.987607,23.531844,16.508137,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin0.8_Uwal1.6_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.4,0.4,1.6,0.26,IntBlind,None,Off,8.601333,0.652745,13.592087,16.459884,34.833996,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.4_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.95,0.3,1.6,0.9,None,None,On,8.604323,1.667723,11.861586,29.880066,60.588625,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.6_Uwal0.9_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.8,0.2,1.2,0.26,None,None,Off,8.606279,1.006363,12.995856,27.522746,24.205887,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.2_Uwin1.2_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.2,0.8,1.6,None,None,Off,8.606567,1.002737,13.002549,23.552523,18.154155,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.2_Uwin0.8_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOff_GH.png
0.8,0.3,1.2,0.9,None,ExtStr,Off,8.627645,1.163993,12.762844,23.304384,28.067722,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal0.9_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,0.8,0.15,None,None,On,8.631911,0.464843,13.965687,27.460711,48.119425,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal0.15_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.95,0.3,1.6,1.6,None,None,On,8.636413,1.699881,11.86147,29.942101,60.588625,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.6_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.4,1.6,1.6,None,ExtStr,Off,8.647254,1.637978,11.985862,18.403639,33.362181,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.6_Uwal1.6_IntShdNone_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.4,1.2,0.15,IntBlind,ExtStr,Off,8.652904,0.636326,13.708348,18.444996,28.633884,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.2_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,0.8,0.26,None,None,On,8.653642,0.499877,13.942938,27.502068,48.119425,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin0.8_Uwal0.26_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.4,0.3,1.2,0.9,IntBlind,None,Off,8.660084,0.945596,13.191773,16.315136,21.878578,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.4_g0.3_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOff_GH.png
0.6,0.3,1.2,0.9,IntBlind,None,On,8.660797,1.026665,13.054367,23.46981,32.816895,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.3_Uwin1.2_Uwal0.9_IntShdIntBlind_ExtShdNone_DaylightCtrlOn_GH.png
0.95,0.3,1.6,0.26,IntBlind,ExtStr,Off,8.662444,1.691425,11.920444,24.834574,32.471823,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.6_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.95,0.3,1.6,0.15,IntBlind,ExtStr,Off,8.662994,1.687215,11.928582,24.958644,32.471823,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.95_g0.3_Uwin1.6_Uwal0.15_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,1.2,1.6,IntBlind,ExtStr,Off,8.670426,1.297843,12.607117,23.221671,25.05878,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal1.6_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.6,0.4,1.6,1.6,None,None,On,8.674198,1.543825,12.192937,23.490488,57.135651,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.6_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
0.6,0.4,1.2,0.26,IntBlind,ExtStr,Off,8.674748,0.710929,13.618131,18.424318,28.633884,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.6_g0.4_Uwin1.2_Uwal0.26_IntShdIntBlind_ExtShdExtStr_DaylightCtrlOff_GH.png
0.8,0.3,1.2,1.6,None,None,On,8.674814,1.209416,12.765829,27.377998,48.119425,https://ricktitulaer.github.io/Parameterspace/design_explorer_data/officeNW/WWR0.8_g0.3_Uwin1.2_Uwal1.6_IntShdNone_ExtShdNone_DaylightCtrlOn_GH.png
